|                ra|                  dec|    VFID|                     objname|
|            double|               double|    char|                        char|
|                  |                     |        |                            |
|              null|                 null|    null|                        null|
         163.929708            71.4883333 VFID0101                    PGC032818 
        191.4016665            71.3187222 VFID0102                    PGC043010 
         228.077088             71.265498 VFID0103                    PGC091421 
          156.93825                71.237 VFID0104                     UGC05658 
         106.847916               71.1925 VFID0105                     UGC03657 
 198.15562500000001            71.1913504 VFID0106                     UGC08305 
         191.788029            71.1762054 VFID0107                      NGC4693 
           115.0014             71.135201 VFID0108                     UGC03940 
         261.630336             71.096297 VFID0109                      NGC6395 
         106.409334            71.0703889 VFID0110                     UGC03644 
        273.7528665            71.0054647 VFID0111                     UGC11193 
 105.67287449999999            70.9706111 VFID0112                     UGC03626 
 156.02741699999999            70.8822121 VFID0113                     UGC05612 
         114.549633            70.8521431 VFID0114                     UGC03921 
        184.3597605            70.8024473 VFID0115                      NGC4250 
        191.0301315              70.78977 VFID0116                    PGC042888 
        251.1448695            70.7803589 VFID0117                      NGC6236 
         140.276667            70.6983056 VFID0118                    PGC026462 
        170.4290835            70.6476389 VFID0119                     UGC06371 
          152.20977            70.6336035 VFID0120                     UGC05455 
         173.513709            70.5936667 VFID0121                   PGC2737130 
 173.98879200000002            70.5356348 VFID0122                      NGC3735 
         201.057084            70.5316667 VFID0123                     UGC08434 
 278.70946349999997            70.5238708 VFID0124                      NGC6689 
         109.473333            70.5190556 VFID0125                     UGC03771 
          182.59215             70.515404 VFID0126                     UGC07164 
 200.72555999999997            70.5144644 VFID0127                      NGC5144 
          254.08095               70.4468 VFID0128                     UGC10636 
           182.5251             70.403603 VFID0129                     UGC07160 
        173.2911255            70.3901111 VFID0130                     UGC06532 
 182.62758300000002            70.3693727 VFID0131                     UGC07168 
         151.378467            70.3644428 VFID0132                     UGC05423 
          251.59164            70.3587684 VFID0133                      NGC6237 
 186.10368300000002            70.3342222 VFID0134                     UGC07490 
          255.10935             70.290901 VFID0135                     UGC10669 
        275.7223425            70.2253535 VFID0136                    PGC061798 
 157.60279200000002            70.0515889 VFID0137                     UGC05688 
        239.9878755            69.9960833 VFID0138                    PGC056622 
          126.37185             69.899696 VFID0139                     UGC04378 
         253.238235             69.882202 VFID0140                     UGC10609 
         176.123958            69.7297778 VFID0141                     UGC06711 
 160.36000049999998            69.7061111 VFID0142                     UGC05809 
         170.529897            69.6336709 VFID0143                     UGC06378 
        103.8786255            69.5629722 VFID0144                     UGC03580 
         182.129217            69.5448873 VFID0145                      NGC4120 
         272.037708            69.5023333 VFID0146                    PGC061437 
         135.951666            69.4871667 VFID0147                     UGC04739 
         257.019447             69.464317 VFID0148                     UGC10736 
         171.044667            69.4130833 VFID0149                      NGC3654 
 146.31578100000002            69.3902517 VFID0150                    PGC027949 
        176.7058335            69.3836389 VFID0151                      NGC3879 
           124.1604                69.347 VFID0152                   PGC2807126 
         180.373458            69.3239167 VFID0153                      NGC4034 
         149.794716            69.2579829 VFID0154                    PGC028848 
         139.826811            69.2033065 VFID0155                      NGC2787 
 154.97050199999998            69.1885825 VFID0156            [CKT2009]D1019+69 
 176.91858000000002            69.1040866 VFID0157                     UGC06764 
         203.274417            68.8603333 VFID0158                    PGC047710 
 159.37044300000002            68.8194989 VFID0159                     UGC05765 
         182.134791            68.7676111 VFID0160                      NGC4128 
         146.554182            68.7153262 VFID0161            [CKT2009]D0946+68 
        182.5162365            68.6948427 VFID0162      SDSSJ121003.98+684141.9 
        141.2987505            68.3831944 VFID0163                     UGC04998 
        109.5178335            68.3426944 VFID0164                    PGC020611 
 244.15470450000004            68.2025725 VFID0165                       IC1218 
 275.48500049999996            68.1287778 VFID0166                     UGC11222 
        194.0666505            68.1128873 VFID0167                   PGC2712133 
 207.06951750000002            68.0849644 VFID0168                     UGC08737 
        163.1712495            67.9888889 VFID0169                     UGC05979 
        277.6658745            67.9870278 VFID0170                      NGC6667 
        108.9741135            67.9838295 VFID0171                     UGC03749 
        176.1626415            67.9558478 VFID0172                     UGC06714 
         182.962833            67.9286385 VFID0173                     UGC07195 
         205.273875            67.6721389 VFID0174                      NGC5283 
        202.0788375             67.631641 VFID0175                     UGC08509 
 266.06179199999997            67.6194444 VFID0176                     UGC10974 
        181.6186545            67.4907164 VFID0177                   PGC3140980 
         186.070971            67.4400042 VFID0178                    PGC040349 
        256.3014165            67.4199722 VFID0179                    PGC059579 
        141.6526275            67.4112907 VFID0180      SDSSJ092636.62+672440.8 
 181.94847000000001            67.3837847 VFID0181                    PGC038504 
         266.623341            67.3381693 VFID0182                     UGC10991 
 245.46023250000002            67.2930768 VFID0183                     UGC10369 
           235.4496             67.253799 VFID0184                     UGC09992 
 181.45697850000002            67.2520606 VFID0185                     NGC4108A 
         180.345534            67.2453981 VFID0186                   PGC2697093 
         170.051565            67.2416283 VFID0187                      NGC3622 
        181.7981835            67.2352346 VFID0188                     NGC4108B 
         181.684764            67.1628529 VFID0189                      NGC4108 
         184.487625            67.0966552 VFID0190      SDSSJ121756.97+670547.7 
        181.3248015            66.9598163 VFID0191                   PGC2693220 
          157.21905             66.806198 VFID0192                     UGC05671 
         181.444602             66.744559 VFID0193                    PGC038360 
 171.92164200000002            66.5898139 VFID0194                      NGC3682 
         191.684187            66.4658345 VFID0195                   PGC2687514 
         188.006316            66.3326096 VFID0196                      NGC4513 
        181.6611345            66.3095868 VFID0197      SDSSJ120638.66+661834.3 
 204.01084649999999            66.3025188 VFID0198                     UGC08604 
  142.8726931288895     66.27463899705693 VFID0199                         null 
        183.9994935            66.2308374 VFID0200                      NGC4221 
         141.465528            66.1690179 VFID0201      SDSSJ092551.72+661008.5 
         183.892347             66.132876 VFID0202      SDSSJ121534.18+660758.2 
 141.50615051116327     66.12988768345582 VFID0203                         null 
         189.009552            66.1049784 VFID0204                   PGC2683704 
 162.24303450000002            66.0946261 VFID0205                     UGC05907 
        162.6465675            66.0451221 VFID0206      SDSSJ105035.27+660242.6 
        185.8608975            65.9853736 VFID0207                   PGC2682517 
         183.816015            65.9853551 VFID0208                      NGC4210 
 184.41673350000002            65.9787885 VFID0209                   PGC2682454 
        185.2381605            65.9478932 VFID0210      SDSSJ122057.16+655652.5 
        177.4196055            65.9290311 VFID0211      SDSSJ114940.70+655544.6 
          184.67946            65.8982863 VFID0212                      NGC4256 
          184.66995            65.8669977 VFID0213                    PGC213973 
 185.69484749999998             65.843786 VFID0214                      NGC4332 
         162.522966            65.8376408 VFID0215                   PGC3097669 
 184.20743099999999            65.8299067 VFID0216                    PGC039359 
 162.76251000000002            65.7815552 VFID0217                      NGC3392 
         171.361428            65.7686308 VFID0218                   PGC3140053 
        185.5530225            65.7159347 VFID0219                   PGC2679996 
        137.9743005            65.7109686 VFID0220      SDSSJ091153.82+654239.4 
        163.3265895             65.702626 VFID0221                     UGC05992 
         162.835896            65.6818686 VFID0222      SDSSJ105120.69+654054.5 
 198.23040450000002            65.6353749 VFID0223                   PGC2679292 
         171.823566            65.6011281 VFID0224                   PGC3139974 
         182.398719            65.5950995 VFID0225      SDSSJ120935.64+653541.4 
        185.8682265             65.556719 VFID0226      SDSSJ122328.31+653324.0 
         162.403989            65.5312734 VFID0227                     UGC05918 
         160.244091               65.5152 VFID0228                   PGC3139929 
 108.86309999999999             65.441704 VFID0229                     UGC03748 
 245.71168500000002             65.437698 VFID0230                     UGC10376 
 164.01786600000003            65.4152562 VFID0231      SDSSJ105604.27+652454.9 
        181.8581325            65.4125513 VFID0232                     UGC07110 
        245.2411845            65.3901677 VFID0233                      NGC6140 
         206.466477            65.3860233 VFID0234                    PGC095619 
 139.39989450000002            65.3764586 VFID0235      SDSSJ091735.97+652235.3 
         155.456103            65.3702753 VFID0236      SDSSJ102149.48+652212.5 
         168.059349            65.2254575 VFID0237                     UGC06237 
 155.73348000000001            65.2008367 VFID0238                   PGC2675385 
 183.10145400000002            65.1742034 VFID0239      SDSSJ121224.37+651027.0 
        182.0248725            65.1741769 VFID0240                      NGC4125 
         155.180571            65.1720981 VFID0241                     UGC05576 
        183.0986775            65.1215709 VFID0242      SDSSJ121223.65+650717.8 
        181.9860045            65.1139875 VFID0243                      NGC4121 
 158.14523400000002            65.0410942 VFID0244                      NGC3259 
 186.32816250000002            64.9335186 VFID0245                      NGC4391 
         227.659227            64.8986237 VFID0246                     UGC09764 
        158.0871735            64.8681871 VFID0247                   PGC2672385 
         170.336256            64.8596082 VFID0248                   PGC3139579 
 186.83483999999999            64.8015378 VFID0249                      NGC4441 
         163.280067            64.7953029 VFID0250                   PGC2671709 
        232.0027905            64.7631544 VFID0251                      NGC5949 
        182.5522815            64.7605927 VFID0252                    PGC038717 
 158.32338299999998            64.7493744 VFID0253                      NGC3266 
        148.8809685            64.7139636 VFID0254      SDSSJ095531.42+644250.4 
        186.1472895            64.7096686 VFID0255                   PGC2670839 
 163.52247300000002            64.7080792 VFID0256      SDSSJ105405.39+644229.2 
        158.4150195             64.688093 VFID0257      SDSSJ103339.60+644116.8 
 153.85822349999998            64.6356187 VFID0258      SDSSJ101525.94+643808.1 
        191.5036665            64.5693666 VFID0259                     UGC07941 
        188.5258575            64.5674101 VFID0260                     UGC07730 
         246.180132            64.5117057 VFID0261                     UGC10383 
        158.3450565            64.5016236 VFID0262                     UGC05727 
        147.6504315            64.4881076 VFID0263                     UGC05260 
        158.7327525            64.4759227 VFID0264      SDSSJ103455.82+642833.6 
 183.69764550000002            64.4586356 VFID0265                    PGC039123 
         195.145446            64.4471169 VFID0266                    PGC044782 
         181.139913            64.4374442 VFID0267                      NGC4081 
        187.5190245            64.4187106 VFID0268                   PGC2667884 
 181.97314799999998            64.3899499 VFID0269      SDSSJ120753.55+642323.6 
        180.6544515            64.3764675 VFID0270                    UGC07020A 
 207.97328100000001            64.3728386 VFID0271                    PGC049221 
        240.6162495            64.3534167 VFID0272                    PGC056796 
 179.02950149999998            64.3507313 VFID0273                   PGC2667196 
        177.6588225            64.3503746 VFID0274                     UGC06814 
        177.7595205             64.327121 VFID0275                    PGC213887 
 188.23154250000002            64.3077902 VFID0276                    PGC041616 
         155.454036            64.2997892 VFID0277      SDSSJ102148.93+641759.9 
 159.50678100000002            64.2663581 VFID0278                     UGC05776 
         251.233551            64.2650073 VFID0279                   PGC3139142 
         180.934734            64.2580319 VFID0280                   PGC2666155 
 140.44103850000002            64.2578861 VFID0281                      NGC2820 
         157.861722            64.2570462 VFID0282                   PGC2666144 
        140.2978455            64.2523604 VFID0283                      NGC2814 
         140.375313             64.238662 VFID0284                     NGC2820A 
         187.946697            64.2337753 VFID0285                      NGC4510 
         147.200166             64.167634 VFID0286                     UGC05244 
        171.9289785            64.1670534 VFID0287                   PGC3139056 
         187.202178            64.1591419 VFID0288                   PGC2665088 
 171.71032649999998            64.1381556 VFID0289                     UGC06448 
        192.2752995            64.1321553 VFID0290                   PGC2664790 
         237.866949            64.1258435 VFID0291                    PGC056228 
        154.8783135            64.1190129 VFID0292      SDSSJ101930.79+640708.4 
        140.0849025            64.1029681 VFID0293                      NGC2805 
        188.6207325            64.0988696 VFID0294      SDSSJ123428.98+640555.8 
 184.95792749999998            64.0901387 VFID0295                   PGC2664300 
         170.673873            64.0666609 VFID0296                     UGC06390 
 187.97599499999998            64.0431495 VFID0297      SDSSJ123154.23+640235.2 
         187.452429            64.0333198 VFID0298                      NGC4481 
         170.155329            64.0189138 VFID0299      SDSSJ112037.27+640108.3 
         163.776408             63.993209 VFID0300                     UGC06027 
         188.198613            63.9392102 VFID0301                      NGC4521 
        187.6192995            63.9204101 VFID0302      SDSSJ123028.68+635513.7 
         204.472935            63.9194728 VFID0303                   PGC3138807 
         182.741625            63.9145828 VFID0304                     UGC07179 
        150.4793895            63.8926501 VFID0305                    PGC090973 
 181.80058350000002            63.8907166 VFID0306                    PGC038459 
        193.6707585            63.8903301 VFID0307      SDSSJ125440.94+635324.9 
        188.1411465            63.8776798 VFID0308                     UGC07700 
         244.315089            63.8531508 VFID0309                     UGC10334 
 173.42157749999998            63.8238535 VFID0310                   PGC3138727 
 191.01290849999998            63.8038462 VFID0311                     UGC07918 
        188.6019765            63.8022909 VFID0312      SDSSJ123424.47+634808.2 
         198.116757            63.7996148 VFID0313                   PGC2661153 
         183.731439            63.7827974 VFID0314                      NGC4205 
         183.603291            63.7705319 VFID0315                    PGC213955 
         241.015767            63.7129334 VFID0316                     UGC10194 
 156.59037750000002            63.7093288 VFID0317      SDSSJ102621.68+634233.3 
        100.8841245            63.7058889 VFID0318                   PGC3085813 
         202.092756            63.6854632 VFID0319                   PGC3138619 
        165.8530635            63.6731473 VFID0320      SDSSJ110324.72+634023.4 
         193.975848            63.6119566 VFID0321                     UGC08059 
           264.1554            63.5838676 VFID0322                    PGC084875 
        188.6422935            63.5250546 VFID0323                      NGC4545 
 207.00048149999998            63.5225269 VFID0324      SDSSJ134800.10+633120.8 
 190.23882749999999            63.5196496 VFID0325                     UGC07848 
 190.59880950000002             63.486809 VFID0326      SDSSJ124223.76+632912.8 
        174.9830625             63.455518 VFID0327                   PGC3138457 
 203.59492799999998            63.4485992 VFID0328      SDSSJ133422.76+632654.9 
        184.0534815            63.4432267 VFID0329                   PGC2655758 
 178.88063400000001            63.4404409 VFID0330                    PGC037445 
 155.10074400000002            63.4394613 VFID0331      SDSSJ102024.02+632620.9 
         194.537127            63.4331278 VFID0332      SDSSJ125808.94+632559.6 
        179.9616675            63.4262873 VFID0333                   PGC2655453 
         184.232544            63.4099203 VFID0334                      NGC4238 
         160.544226            63.4086714 VFID0335                   PGC2655141 
 185.50943999999998            63.4049146 VFID0336                   PGC2655089 
          170.22996            63.4045252 VFID0337                     UGC06354 
        209.4486915             63.397054 VFID0338                     UGC08894 
         190.533669            63.3903292 VFID0339                   PGC2654854 
          184.07196            63.3883945 VFID0340                    PGC213963 
          170.87853            63.3672129 VFID0341                    PGC034976 
        190.9277865            63.3612153 VFID0342                   PGC2654321 
        181.6295025            63.3525092 VFID0343       2MASXJ12063113+6321086 
        190.1480745            63.3498434 VFID0344                     UGC07837 
        157.4719485            63.3083175 VFID0345                   PGC2653409 
         169.651491            63.2806675 VFID0346                    PGC034582 
        173.3360655             63.280075 VFID0347                     UGC06534 
         169.258881             63.269007 VFID0348      SDSSJ111702.13+631608.3 
          161.65347            63.2241505 VFID0349                      NGC3359 
        172.4973165             63.223421 VFID0350                   PGC3138312 
          108.12105             63.192799 VFID0351                   PGC2802326 
         181.337364            63.1566096 VFID0352                     UGC07079 
         156.788037            63.1514483 VFID0353                    PGC095608 
        157.1154645            63.1458314 VFID0354      SDSSJ102827.71+630844.8 
 174.75188699999998            63.1428447 VFID0355       2MASXJ11390044+6308339 
 245.19670887698368    63.122356499278304 VFID0356                         null 
             245.21               63.1211 VFID0357                    PGC091528 
         253.015095            63.1157615 VFID0358                       IC1235 
        142.5652245             63.112039 VFID0359                    PGC095606 
        201.1445085            63.0923155 VFID0360                     UGC08436 
 253.17335549999999            63.0263627 VFID0361                   PGC3138199 
        170.3613075            63.0244904 VFID0362                     UGC06365 
         202.687749            63.0240244 VFID0363                   PGC3138198 
 169.80121350000002            63.0214643 VFID0364                    PGC034629 
        191.3698965            63.0089516 VFID0365      SDSSJ124528.73+630032.1 
         180.438951            62.9686884 VFID0366                   PGC2647063 
        146.9316615            62.8603397 VFID0367      SDSSJ094743.61+625137.2 
 206.79625800000002            62.8350702 VFID0368      SDSSJ134711.12+625006.2 
        202.3838175            62.8245094 VFID0369                     UGC08491 
         175.173246            62.7710665 VFID0370                   PGC2643061 
 203.04332399999998             62.767743 VFID0371                      NGC5218 
         207.504222            62.7303603 VFID0372                    PGC049092 
          228.33702            62.7293671 VFID0373                     UGC09784 
        130.7428695            62.7055483 VFID0374                    PGC101469 
 203.02868550000002            62.7007228 VFID0375                      NGC5216 
         206.381148            62.6593135 VFID0376                   PGC3138016 
 243.62550000000002            62.5366944 VFID0377                       IC1210 
        202.5150195            62.5115364 VFID0378                      NGC5205 
        181.0494675            62.5053948 VFID0379                       IC0758 
         180.680484            62.4978635 VFID0380                    PGC038027 
         142.394067            62.4906177 VFID0381                      NGC2880 
        169.8578085            62.4839302 VFID0382                    PGC034649 
        261.8770515            62.4580387 VFID0383      SDSSJ172730.51+622729.0 
 207.62842049999998            62.4469654 VFID0384                   PGC3137923 
 245.21731112326881    62.433934050249185 VFID0385                         null 
 262.56939900000003            62.4268106 VFID0386                   PGC3137916 
         180.621456            62.4172385 VFID0387                     UGC07019 
         162.820347            62.4133922 VFID0388                   PGC2636198 
        182.1688425            62.3816638 VFID0389                     UGC07128 
 186.65844900000002            62.3793491 VFID0390                     UGC07544 
        190.9997295            62.3334484 VFID0391                    PGC042849 
 180.43368750000002            62.3258981 VFID0392                     UGC07009 
